,rating,reviewContent,clean_reviewContent
5366,1,kecewa !! remotenya baru sehari di pakai lgsg rusak.. blm dpt e vipnya. gmn cr retur remotenya? tlg sgera bantu untuk tukar dgn remote yg baruu.... saya d bekasi. daerah mana paling cpt dan ready stock untuk tukar dgn remote yg baruu ?!!!!!!!,kecewa remotenya baru hari di pakai langsung rusak belum dapat e vipnya bagaimana cara retur remotenya tolong segera bantu untuk tukar dengan remote yang baruu saya d bekas daerah mana paling cepat dan ready sedia untuk tukar dengan remote yang baruu
5367,3,"DI KECEWAKAN SAYA BELI TANGGAL 11,11 DI GAMBARNYA DI BILANG AKAN DAPAT KARTU VIP CARDNYA TETAPI PAS SAMPAI BARANG NYA DIRUMAH GAK DAPET KARTUNYA , SAYA CEK SAMPUNG KIRI DAN KANAN DUSNYA GAK ADA AMPLOPNYA YG BERISI KARTU VIP CARD 365HARI TERSEBUT SAAT 11,11 GAK SEPERTI 9,9 KARTUNYA DI AMPLOPIN DI SAMPING KANAN DUS BAGAIMANA INI PELAYANANNYA HEDEH",di kecewa saya beli tanggal di gambar di bilang akan dapat kartu vip cardnya tetapi pas sampai rumah tidak dapet kartu saya cek sampung kiri dan kanan dus tidak ada amplop yang isi kartu vip card hari sebut saat tidak seperti kartu di amplopin di samping kanan dus bagaimana ini layan hedeh
5368,3,"Dengan harga memang datang qualitas, sdh hampir seminggu pakai TV ini awal2 lancar, semakin sering di pakai TV lama2 ngLag, terutama saat nonton youtube dan merubah volume. Sisi Quality of Produk bintang 3, sisi pelayangan bintang 4 pengiriman cepat dan rapih",dengan harga memang datang qualitas sudah hampir minggu pakai televisi ini awal lancar makin sering di pakai televisi lama nglag utama saat nonton youtube dan rubah volume sisi kualitas of produk bintang sisi layang bintang kirim cepat dan rapih
5369,4,"Pengiriman sangat cepat, produk bagus, fitur berfungsi semua. Tidak ada manual operasinya.. Terima kasih Lazada",kirim sangat cepat produk bagus fitur fungsi semua tidak ada manual operasi terima kasih lazada
5370,2,"Barang bagus... tapi pengiriman nya sangat lama... bukannya langsung dikirim, tapi didiamkan di gudang JNE",bagus tapi kirim sangat lama bukan langsung kirim tapi diam di gudang jne
5371,1,saya kecewa barang yg dikirim tidak sesuai. proses pengembaliannya ribet perihal berat di sistem berbeda dengan timabngan.mohon solusi dari pihak lazada,saya kecewa yang kirim tidak sesuai proses kembali ribet perihal berat di sistem beda dengan timabngan mohon solusi dari pihak lazada
5372,1,"Belum setahun pemakaian udh ada bad pixel di sudut kiri bawah, sudah ke service center di bandung katanya di dalemnya ada sarang semut dan tidak bisa klaim garansi trus apa gunanya garansi PANEL 3 TAHUN. Dari 3 tv yg ada d rumah cuma tv ini yg rusak kemasukan semut hahhaa semoga yg lain tidak mengalami hal yg sama. Pengalaman buruk dari coocaa ini akan saya ingat selalu",belum tahun pakai sudah ada bad pixel di sudut kiri bawah sudah ke servis center di bandung kata di dalem ada sarang semut dan tidak bisa klaim garansi terus apa guna garansi panel tahun dari televisi yang ada d rumah cuma televisi ini yang rusak masuk semut hahhaa moga yang lain tidak alami hal yang sama alam buruk dari coocaa ini akan saya ingat selalu
5373,4,pelayanan sangat lamban. saya chat tidak ada balasan.,layan sangat lamban saya chat tidak ada balas
5374,3,"Packing : Rapi, walaupun cuman pakai Bubble Wrap tapi selamat sampai tujuan Product : - Gambar yg dipajang berbeda dengan Unit aslinya, karna gambar yg dipajang di etalase toko ini ialah versi yg 40 inch, bukan yg 32 inch (bisa kalian lihat di perbedaan model kakinya) - Bisa Chromecast dari Smartphone cukup memakai jaringan yg sama - Bezel yg terlihat tipis ternyata masih tebal sekitar 1,5 cm - Gambar berbayang dan terlihat pecah walau memutar video berkualitas 4K - Kecepatan membuka Youtube baik cuman ribet banget saat mengetik yg ingin dicari - Suara menggelegar cukup volume 20 - 30 sudah sangat keras - OS yg dipake adalah Coocaa Lite OS ... (wajar karna bukan android, kalo mau android cukup beliin android tv box) - Gambar tetap baik walaupun dilihat dari samping tapi yaa itu masalahnya karna cuman HD ...jadi kualitas gambar yg keluar....SEADANYA Pengiriman :  - Tanggal 24 sept : saya memesan dan langsung diproses masuk di kurir dan tiba di stasiun sortir Ninja Xpress - Tanggal 25-26 sept : saya tanya CSnya, kata mereka barangnya sedang dalam perjalanan lewat udara ke Ambon - Tanggal 27-29 sept : saya tanya CSnya lagi ternyata mereka bilang barangnya masih di gudang  Ninja Xpress Jakarta (loh padahal 2 hari sebelumnya mereka bilang sudah dalam perjalanan :v ) - Tanggal 1 oct : status barangnya berubah menjadi tertahan (setelah komplain saya malah disuruh menunggu 5x24 jam untuk penjadwalan ulang) - Tanggal 4 oct : barangnya baru nyampe di Ambon tapi ditahan lagi di gudang Ninja Xpress Maluku - Tanggal 8 oct : barangnya baru nyampe di tangan  Intinya pelayanan Ninja Xpress sangat lelet serta tidak ada kejelasan dari pihak CS, barang yg harusnya saya terima di batas estimasi tanggal 1 oktober, akhirnya molor sampai tanggal 8 oktober....molornya seminggu -_- Tolong likenya jika kalian menyukai ulasan saya 😊",packing rapi walaupun cuma pakai bubble wrap tapi selamat sampai tuju produk gambar yang pajang beda dengan unit asli karena gambar yang pajang di etalase toko ini ialah versi yang inch bukan yang inch bisa kalian lihat di beda model kaki bisa chromecast dari smartphone cukup pakai jaring yang sama bezel yang lihat tipis nyata masih tebal sekitar cm gambar bayang dan lihat pecah walau putar video kualitas k cepat buka youtube baik cuma ribet banget saat etik yang ingin cari suara gelegar cukup volume sudah sangat keras os yang pakai adalah coocaa lite os wajar karena bukan android kalau mau android cukup beliin android televisi box gambar tetap baik walaupun lihat dari samping tapi yaa itu masalah karena cuma hd jadi kualitas gambar yang keluar ada kirim tanggal september saya mes dan langsung proses masuk di kurir dan tiba di stasiun sortir ninja xpress tanggal september saya tanya csnya kata mereka barang sedang dalam jalan lewat udara ke ambon tanggal september saya tanya csnya lagi nyata mereka bilang barang masih di gudang ninja xpress jakarta loh padahal hari belum mereka bilang sudah dalam jalan v tanggal oct status barang ubah jadi tahan telah komplain saya malah suruh tunggu x jam untuk jadwal ulang tanggal oct barang baru sampai di ambon tapi tahan lagi di gudang ninja xpress malu tanggal oct barang baru sampai di tangan inti layan ninja xpress sangat lelet serta tidak ada jelas dari pihak cs yang harus saya terima di batas estimasi tanggal oktober akhir molor sampai tanggal oktober molor minggu tolong likenya jika kalian suka ulas saya
5375,1,"baru 1 bulan,panel led sudah ada garis",baru bulan panel led sudah ada garis
5376,5,kwalitas ok,kwalitas
5377,2,Sangat disayang kan barang yg saya terima kondisi panel pecah 😢. Menurut saya mungkin karena tv hanya di kemas dengan plastik bubble wrap saya rasa kurang safety. Harapan saya  bisa lebih baik ke depaan mungkin dengan kemasan yg lebih safety(aman).,sangat sayang kan yang saya terima kondisi panel pecah turut saya mungkin karena televisi hanya di kemas dengan plastik bubble wrap saya rasa kurang safety harap saya bisa lebih baik ke depa mungkin dengan kemas yang lebih safety aman
5378,1,"awal menyenangkan sayang selang beberapa jam mengecewakan,entah salahnya dmn,produk sudah saya balikin,semoga ad solusi, (awalnya)sesuai pesanan, suara mantab,tampilan good,tv digital mantab analog standart mungkin emng dr Sononya, YouTube aman,lainnya belum d coba,overall good, semoga awet,  (akhirnya) ///pemakaian kurang dr 12jam,waktu standby pemakaian sekitar 2-3jam tv tiba2 mati total,lampu indikator power tidak menyala,semua tombol TDK berfungsi(remote +power tv)#kecewa >terlampir foto terakhir tv mati",awal senang sayang selang beberapa jam kecewa entah salah mana produk sudah saya balikin moga ada solusi awal sesuai pesan suara mantap tampil good televisi digital mantap analog standart mungkin emang dari sono youtube aman lain belum d coba overall good moga awet akhir pakai kurang dari jam waktu standby pakai sekitar jam televisi tiba mati total lampu indikator power tidak nyala semua tombol tidak fungsi remote power televisi kecewa lampir foto akhir televisi mati
5379,1,Setelah 3 hari layar tv ada garis hitam ditengah. awalnya sy cek semua normal. kejadian baru td pagi 23/6/19.  sy mau claim garansi gmn caranya . krn kualitas tidak bagus.,telah hari layar televisi ada garis hitam tengah awal saya cek semua normal jadi baru tadi pagi saya mau claim garansi bagaimana cara karena kualitas tidak bagus
5380,3,Lumayan.. tpi klo remote nya ilang gak bisa dipake kek nya.. cuma ad tombol on/off aja di tv nya. Harus ad smartphone yg bisa mendukung buat menggunakan tv-nya.,lumayan tapi kalau remote hilang tidak bisa pakai seperti cuma ada tombol on off saja di televisi harus ada smartphone yang bisa dukung buat guna televisi
5381,2,pesen saat flashsale 2 biji. ternyata dateng tanpa packing kayu. dicek satu persatu yg ternyata adalah satunya pecahhh.... sedih 😭,pesan saat flashsale biji nyata datang tanpa packing kayu cek satu satu yang nyata adalah satu pecahhh sedih
5382,2,"Paket sy terima sore ini jam 14an, baru sy buka malam ini jam 20an. Dibungkus rapi, packing kayu dan wraping buble plastic. Tapi kenapa tv nya ngg bisa nyala, meskipun lampu indikatornya jadi hijau setelah dipencet remotenya.",paket saya terima sore ini jam baru saya buka malam ini jam bungkus rapi packing kayu dan wraping buble plastic tapi kenapa televisi tidak bisa nyala meski lampu indikator jadi hijau telah pencet remotenya
5383,2,"Pengiriman cepat, terima baik dengan bubble warp tanpa packing kayu. Gambar di deskripsi barang bagus sekali, tp setelah diterima barang tidak sesuai dengan gambar di deskripsi barang. Untuk menambah aplikasi di market tidak bisa, youtube browser kadang mengalami freeze yg sangat lama.. akhirnya Saya kembalikan.. semoga proses pengembalian barang berjalan dengan baik. Terima kasih lazada.",kirim cepat terima baik dengan bubble warp tanpa packing kayu gambar di deskripsi bagus sekali tetapi telah terima tidak sesuai dengan gambar di deskripsi untuk tambah aplikasi di market tidak bisa youtube browser kadang alami freeze yang sangat lama akhir saya kembali moga proses kembali jalan dengan baik terima kasih lazada
5384,4,"packaging rapi, barang diterima dengan selamat sesuai dengan jadwal. boks isinya tv, remote plus baterai. sayangnya di deskripsi tidak di cantumkan bahwa OS menggunakan cobalt ( bukan android 8.0) sehingga tidak ada Googleplay. untuk usb bisa membuka file dengan format mp3, mp4, avi, mkv dan foto tapi tidak bisa membuka dokumen seperti ppt dan pdf, koneksi wifi berjalan dengan baik termasuk fungsi miroringnya tapi tidak ada blotoothnya, remote menggunakan infrared saja sehingga koneksinya hanya bisa dengan infrared saja. overall sudah bagus sebanding dengan harganya",packaging rapi terima dengan selamat sesuai dengan jadwal boks isi televisi remote plus baterai sayang di deskripsi tidak di cantum bahwa os guna cobalt bukan android sehingga tidak ada googleplay untuk usb bisa buka file dengan format mp mp avi mkv dan foto tapi tidak bisa buka dokumen seperti ppt dan pdf koneksi wifi jalan dengan baik masuk fungsi miroringnya tapi tidak ada blotoothnya remote guna infrared saja sehingga koneksi hanya bisa dengan infrared saja overall sudah bagus banding dengan harga
5385,4,packing kurang baik hanya menggunakan bubble wrap. tapi alhamdulillah barangnya saya cek saat ini tidak cacat ataupun retak layarnya. pengiriman juga terhitung sangat cepat. saya order tggl 11 november 2018 sampai tggl 15 november 2018. thankyou lazada,packing kurang baik hanya guna bubble wrap tapi alhamdulillah barang saya cek saat ini tidak cacat atau retak layar kirim juga hitung sangat cepat saya order tanggal november sampai tanggal november thankyou lazada
5386,5,"makasih tv sudah sampe dg aman dirumah...tp sayang tdk ada bon pembelian untuk nanti"" buat klaim garansi...",terimakasih televisi sudah sampai dengan aman rumah tetapi sayang tidak ada bon beli untuk nanti buat klaim garansi
5387,5,"Terima kadih lazada, pesan tgl 16 malam, tgl 19 siang barang udah datang, kurirnya baik dan ramah, saya sangat puas👍👍👍",terima kadih lazada pesan tanggal malam tanggal siang sudah datang kurir baik dan ramah saya sangat puas
5388,1,"Ga sampe 1 menit order langsung sy batalkan,  eh malah dikirim..  Udah ngira ga bakal bs di instal netflix dsb..  Krn bukan pure android.  Klo ada yg mau beli,  mending cari yg smart tv beneran..",tidak sampai menit order langsung saya batal eh malah kirim sudah ira tidak bakal bisa di instal netflix dan bagai karena bukan pure android kalau ada yang mau beli mending cari yang smart televisi beneran
5389,4,"tv nya bagus, cuma di suaranya aja sedikit, suara nya keras cuma gak tajam gitu, maksudnya kalau suara musik dia kencang tp kalau org yg ngomong nyebar gitu suaranya, itu aja sih, selebihnya bagus",televisi bagus cuma di suara saja sedikit suara keras cuma tidak tajam begitu maksud kalau suara musik dia kencang tetapi kalau orang yang ngomong nyebar begitu suara itu saja sih lebih bagus
5390,3,lumayan dapet flashsale diskon 130 ribu dapet tipi udah digital sayangnya remote kurang resposif dan tidak suport google assistant,lumayan dapet flashsale diskon ribu dapet tipi sudah digital sayang remote kurang resposif dan tidak suport google asisten
5391,3,Market tidak bs diakses.. software update via network ga bs diakses cuman youtube sm browser yang bs connect..,market tidak bisa akses software update via jaring tidak bisa akses cuma youtube sama browser yang bisa connect
5392,5,ok barang sudah sampai. thank.,sudah sampai thank
5393,5,Produk mantep.. puas pokoknya..,produk mantap puas pokok
5394,2,ternyata OS bukan android Tv,nyata os bukan android televisi
5395,1,Kenapa tidak dapat kabel hdmi ya ?,kenapa tidak dapat kabel hdmi ya
5396,5,"Produk berkualitas.., cuma kalah merk... dn bagi sy merk itu gaq penting,, yg penting kualitas brng",produk kualitas cuma kalah merk dan bagi saya merk itu gaq penting yang penting kualitas brng
5397,1,tv normal tp remotnya ga bisa dipakai..,televisi normal tetapi remotnya tidak bisa pakai
5398,5,keren,keren
5399,1,"velum sebulan udah matot,kecewa banget",velum bulan sudah matot kecewa banget
5400,4,"baru kali ini belanja predator cman dapat dos, charge sama laptop tanpa buku2, cd acer dan charge ga ada kotaknya.",baru kali ini belanja predator cman dapat dos charge sama laptop tanpa buku cd acer dan charge tidak ada kotak
5401,4,barang bagus,bagus
5402,5,barangnya bagus original. koqnya TOP deh..,barang bagus original koqnya top deh
5403,1,Lama banget kaga dikirim2,lama banget tidak kirim
5404,3,"Brg cpt sampenya, packing a rapi, tv a kecil pas buat dkamar n semoga awet..",cepat sampenya packing rapi televisi kecil pas buat dkamar moga awet
5405,5,"Sebenarnya ga ada masalah Lazada, seller & barangnya, malah dpt diskon lumayan wkt order, hanya saja yg bikin BT adalah pihak kurirnya J*E, waktu di trace keterangan ""with delivery courier"" (seneng bgt smp ga kemana - mana krn mau nunggu)tp tiba - tiba status berubah ""Rumah / Kantor kosong"" !!!",benar tidak ada masalah lazada jual barang malah dapat diskon lumayan waktu order hanya saja yang bikin bt adalah pihak kurir saja e waktu di trace terang with delivery courier senang banget smp tidak mana mana karena mau nunggu tetapi tiba tiba status ubah rumah kantor kosong
